X,H9_36h_001,H9_36h_002,H9_36h_003,H9_36h_004,H9_36h_005,H9_36h_006,H9_36h_007,H9_36h_008,H9_36h_009,H9_36h_010,H9_36h_011,H9_36h_012,H9_36h_013,H9_36h_014,H9_36h_015,H9_36h_016,H9_36h_017,H9_36h_018,H9_36h_019,H9_36h_020,H9_36h_022,H9_36h_023,H9_36h_024,H9_36h_025,H9_36h_026,H9_36h_027,H9_36h_028,H9_36h_029,H9_36h_030,H9_36h_031,H9_36h_033,H9_36h_034,H9_36h_035,H9_36h_036,H9_36h_037,H9_36h_038,H9_36h_040,H9_36h_041,H9_36h_042,H9_36h_043,H9_36h_044,H9_36h_045,H9_36h_046,H9_36h_047,H9_36h_048,H9_36h_049,H9_36h_050,H9_36h_051,H9_36h_052,H9_36h_053,H9_36h_054,H9_36h_055,H9_36h_056,H9_36h_057,H9_36h_058,H9_36h_059,H9_36h_060,H9_36h_061,H9_36h_062,H9_36h_063,H9_36h_064,H9_36h_065,H9_36h_066,H9_36h_067,H9_36h_068,H9_36h_070,H9_36h_071,H9_36h_072,H9_36h_073,H9_36h_074,H9_36h_075,H9_36h_076,H9_36h_077,H9_36h_078,H9_36h_079,H9_36h_080,H9_36h_081,H9_36h_082,H9_36h_083,H9_36h_084,H9_36h_085,H9_36h_086,H9_36h_087,H9_36h_088,H9_36h_089,H9_36h_090,H9_36h_091,H9_36h_092,H9_36h_093,H9_36h_094,H9_36h_095,H9_36h_096,H9_36h_097,H9_36h_098,H9_36h_099,H9_36h_100,H9_36h_101,H9_36h_102,H9_36h_103,H9_36h_104,H9_36h_105,H9_36h_106,H9_36h_107,H9_36h_108,H9_36h_109,H9_36h_110,H9_36h_111,H9_36h_112,H9_36h_113,H9_36h_114,H9_36h_115,H9_36h_116,H9_36h_117,H9_36h_118,H9_36h_119,H9_36h_120,H9_36h_121,H9_36h_122,H9_36h_123,H9_36h_124,H9_36h_125,H9_36h_126,H9_36h_127,H9_36h_128,H9_36h_129,H9_36h_130,H9_36h_131,H9_36h_132,H9_36h_133,H9_36h_134,H9_36h_135,H9_36h_136,H9_36h_137,H9_36h_138,H9_36h_139,H9_36h_140,H9_36h_141,H9_36h_142,H9_36h_143,H9_36h_144,H9_36h_145,H9_36h_146,H9_36h_147,H9_36h_148,H9_36h_149,H9_36h_150,H9_36h_151,H9_36h_152,H9_36h_153,H9_36h_154,H9_36h_155,H9_36h_156,H9_36h_158,H9_36h_159,H9_36h_160,H9_36h_161,H9_36h_162,H9_36h_163,H9_36h_164,H9_36h_165,H9_36h_166,H9_36h_168,H9_36h_170,H9_36h_171,H9_36h_172,H9_36h_173,H9_36h_174,H9_36h_175,H9_36h_176,H9_36h_177,H9_36h_178,H9_36h_179
WDR5,0.818446406,3.154834925,2.898040685,0,4.846135285,4.268712297,4.709375878,4.356247183,1.710788855,7.799188195,4.178280865,2.272559025,5.247213881,7.152995027,3.899470399,5.449829717,0,2.476943069,3.511740075,5.119980603,6.950053357,3.415139293,3.537895048,5.099579888,0,0,5.00635397,5.806665226,0,2.909216267,0,5.8564504,0,0.82041528,4.123352628,0,1.285999449,4.588209938,1.001615686,3.822836062,6.026042046,0,0.876738044,4.088735949,2.605352056,3.834931719,7.423713022,0,2.235608976,4.128406424,0,3.869855281,6.475584819,3.883232853,5.958274621,3.880976712,6.543093754,5.285004811,4.2515341,6.227995759,4.914493386,4.343449984,3.42649432,4.922542209,0,2.954770653,3.449759128,5.662036445,5.113979839,3.61685034,4.784152412,0,3.726483329,1.746417627,1.312616506,3.632719982,1.437825421,6.930928656,3.809215945,4.182743944,6.689857714,6.44185372,4.743111062,3.622888723,3.010943503,3.111215178,1.144712387,2.583840726,2.963645775,4.420197706,0.755833795,4.448726718,4.45436621,6.073346762,4.197587856,4.566512109,6.244828535,0,3.609664605,4.111001265,0.893099627,3.717063398,3.005744566,4.069135117,2.179882829,2.708286929,6.921610418,3.39118498,5.969324545,4.755627205,2.860473022,5.638238052,4.278460704,5.718669337,4.042023672,4.709000209,6.048895263,6.44525057,4.878923738,6.407795326,3.744308014,5.736100724,3.752205232,3.876314637,6.067776783,4.122342485,0,5.622296977,1.175555791,5.843014677,0,3.500917811,4.046013323,5.680422556,1.453329308,5.984850917,5.793165802,4.506567294,2.668680485,2.368556944,3.472708572,2.748403859,4.992634743,2.156404379,1.68151531,7.002135447,4.401322044,3.080157271,6.242912526,3.255924802,7.464253419,2.978369808,5.695041759,5.745770049,4.929386435,4.204319914,4.790410892,5.540579887,2.765520156,1.184621828,2.628914172,3.337963568,5.152939227,5.44316702,6.664491258,3.675820567,4.28510105,4.391465656,6.715076597,2.261601726,5.569230214,5.609068978
WLS,3.724224,5.309368494,7.081734993,7.055615057,5.606365753,6.856436837,3.664727011,5.808805162,5.538164166,6.345258605,7.085350706,8.07222682,7.182680349,7.885900122,1.3994477,6.395207846,1.745447986,7.096696021,6.689379429,7.036450422,7.222207428,4.976801383,2.182143637,4.797756891,5.903714621,6.533037539,1.272328542,5.832200098,5.732795294,2.34200353,5.560857713,4.127814598,5.25887507,8.174844577,4.826820611,7.225200585,7.011532805,5.065455978,5.212595739,5.835699244,6.517922857,8.752068341,7.135950908,3.506227742,6.584126921,4.935587569,5.750282682,0,4.145128415,7.252628421,2.123788591,5.950358064,6.184803379,4.435231665,5.98694546,6.770130848,5.884740863,6.585015662,7.388273369,6.176566249,7.197635082,6.802286886,5.152761316,4.887235585,7.148707103,6.02578885,7.460429046,4.324646749,8.122519406,5.763838914,2.59062463,7.439513757,6.26759234,6.039340353,6.904601521,6.67940358,6.043227252,5.915149728,5.569081325,5.857318158,5.817111054,7.477004383,3.660244911,5.308155652,7.419269517,0,6.338555476,7.196944258,5.129474283,3.86854024,7.794694762,7.766254393,6.649381738,6.189830694,7.885267688,6.309209421,7.69028349,7.896570263,6.002347134,7.408552794,6.650057771,6.982717836,7.889178656,4.759167986,5.533459,7.85035311,7.468382635,3.494021505,7.591044079,7.55805882,7.919504324,4.514329624,5.633590731,6.225000279,6.20024682,6.068086721,4.538907005,6.982579192,6.659180609,3.912886007,4.512631557,5.585065752,5.985833288,5.51909627,6.408169456,5.921627873,7.18412473,7.032010333,6.507859901,6.813060072,6.647398054,6.025406991,6.688752838,4.468168888,4.819403409,3.705016766,5.514101632,4.844250924,6.095157913,4.492831011,5.900048651,6.57554818,5.757268362,4.655704896,7.14242609,5.911575616,5.842178078,6.191502904,5.32042222,5.967634697,5.470263455,5.846888538,5.404986146,5.870339311,5.96228852,6.94633841,5.624320759,5.403265145,5.378494929,4.024714742,3.914105938,6.001835578,4.751355295,2.63062919,5.678643683,6.916852225,5.808550035,6.964897073,3.601506386,4.571155824,4.800688256,3.048802917
WNT5A,10.9439559,10.24121559,10.57153082,11.52152975,10.01384447,11.61302257,9.632786658,7.703690154,10.22497498,11.36039602,11.59244746,10.98607816,9.971181477,11.0109074,12.20226258,9.980672151,10.85002338,10.2084219,11.77911715,11.10494596,10.97992436,10.14963334,11.65130932,11.87851666,12.16457092,12.17103891,10.66745669,10.64865319,11.2619044,11.40815838,9.901231043,10.04514514,10.89941035,11.86014647,10.18419651,10.41252988,8.029950718,10.48101375,11.71184695,11.22452456,9.496189197,12.16256895,10.35597754,10.97109737,10.95588463,11.87739529,10.01372241,8.220613065,10.92800493,10.07271064,11.26893832,11.41002202,8.4939235,11.36203758,7.968304146,8.937411853,9.649185449,8.505624933,9.522120255,9.810904119,9.618110101,10.79707982,9.006451169,10.16959289,10.15186926,8.262752109,11.53527206,9.027402174,9.992120541,10.31554628,11.66192117,10.78978038,10.91955827,8.952795919,8.377787552,9.931526192,9.458162188,9.645550758,10.99591901,10.13667981,8.624178614,11.25121117,10.83692113,10.10957626,10.41814299,10.06420566,9.878162539,10.1787402,7.227999216,10.5223951,8.836536705,10.83599484,9.145049354,8.050628433,9.511814581,9.949089069,9.819017684,7.724197164,10.58061461,9.612235904,9.426997649,10.4883416,10.04664133,10.60938582,8.674430126,10.53145229,9.426193942,11.22602681,9.695062143,9.086023597,9.075687525,9.505744305,9.749648537,8.643642209,9.378679815,8.630841401,10.23078168,8.661308453,10.33836836,11.03267932,8.99707772,10.39336962,9.517213965,9.445100751,8.565418244,10.39971161,10.50919018,10.36137352,9.028369941,9.555218272,10.15891743,8.299439271,8.681960471,7.555287179,10.0819887,9.502558637,8.17347415,9.745672818,9.559700809,8.634049413,9.762322996,9.90915441,10.22860062,9.660477093,8.300223197,9.582468338,7.548561532,10.58973663,8.561683871,9.076627259,11.38089623,9.549006167,8.72278085,8.238235971,10.35950673,10.16358632,9.501076482,8.283220911,11.90937854,9.64857208,9.187944548,8.908150159,11.19430763,8.772520847,10.27390431,11.03266725,11.68504781,8.646566289,9.907549558,8.298628909,10.10125556,10.61676484
WWP1,7.802065349,6.660311835,6.611939635,7.880937623,5.656856607,4.332420419,6.076780776,6.739814906,8.155702195,8.594758073,7.924383148,7.78645879,6.737889562,1.746456395,8.232366572,7.121307965,1.122006556,8.543898023,8.040112423,9.054606366,4.389936467,0.802108526,7.524390223,8.716552454,7.611947055,0,8.121443691,8.53068112,7.568637864,8.5124681,8.624774079,4.553097699,6.983462822,8.833032274,8.529004556,9.603526735,8.037869142,9.188933889,1.587116347,4.97454176,1.92212754,2.328380157,7.422810338,5.643755335,7.563461664,9.414480969,6.699325027,6.443634707,8.424981644,7.757505999,8.337840516,5.863029387,7.40118174,6.683621116,7.083065798,8.297340219,7.481188945,8.432274396,8.986460937,7.564660339,7.173554104,7.62187059,8.682362871,8.894502413,7.290489181,7.158001728,8.442745368,8.015038061,2.82059834,6.749696333,7.616199801,9.146444713,7.652193997,5.316924954,4.792360407,7.221591821,7.381844388,8.993137936,5.704385701,7.767592682,6.96046485,8.0520966,9.285148284,8.46450778,9.095004115,6.410275177,7.144437747,7.351882358,5.877937793,8.174665595,8.899426678,7.328702865,8.298490511,6.56352149,8.205974865,8.341648095,7.018503314,8.050928141,7.592586353,8.650643005,6.223343918,9.249191794,8.56113479,8.165892787,3.674749704,5.006159549,8.605939668,8.090677467,7.911474911,6.12418476,8.661540999,5.85346027,5.796022273,6.16245745,7.726684249,7.872199781,7.437978908,5.333582383,8.591484072,5.079481323,7.942609756,7.818276571,7.891522395,7.495306068,6.942408089,7.622990038,7.638457456,5.244797758,6.632069089,6.938248274,5.953868619,6.979905052,5.997538131,7.740076895,6.669973107,5.952213725,7.470530684,4.917621895,6.399839117,6.151738978,6.970130843,7.495508222,6.860992411,6.95139956,7.246488928,7.750757063,9.204243393,7.768736696,6.614682488,5.88652799,4.993524108,7.35823529,6.586155661,6.747229589,6.985327061,8.135421691,9.314341144,7.089888384,6.158747163,5.183973406,5.744075699,7.266595415,10.75285407,5.984487346,6.086622324,8.215403649,9.475401921,8.07057132,7.300814896,5.778533114,7.220650453,6.12091622
WWTR1,3.036942096,2.090573919,5.978080768,6.190418592,5.00658796,5.983800103,5.864000787,5.689563755,5.682454112,4.191515551,6.301933857,6.235772122,1.672479992,7.065897096,7.412525753,7.464782925,6.190086298,2.221923659,4.84373505,2.65154141,3.851383523,7.281255814,2.592922073,2.486629216,6.797680551,6.565691123,2.587583334,7.80691342,2.852021708,8.019125922,5.042713441,3.191596097,6.377621119,7.505310019,8.606854568,8.215703266,3.979430004,6.250097447,7.486140463,6.5018963,5.881284414,4.296499992,3.778091772,3.625550362,1.581004863,4.587309515,7.290912565,5.840761297,3.930256646,6.156588132,2.832571571,6.600613013,6.583786869,4.216762468,3.51403482,6.017691707,4.515234038,2.169949691,6.555002495,4.311119745,7.969784033,4.407426387,0.846286491,3.427423606,6.79194439,3.399938947,7.757261438,6.794733573,4.298167872,3.494297301,5.557943667,6.100063311,6.552705529,6.822328494,3.016695893,6.956476689,7.901353919,6.387125867,8.345209013,5.995975312,6.094881577,6.611592483,7.650085375,6.439007264,7.799131574,3.123916481,1.156516859,6.401823763,3.371736732,2.992103393,4.731616983,6.770297889,6.634267864,4.130387117,6.376464017,8.118314408,5.593658795,3.98557084,6.841829881,5.240008455,4.189516098,3.500539004,5.540296781,5.653230516,6.715441057,1.223686782,6.481220626,4.825383287,4.216772921,5.211782518,6.279559129,6.971606163,1.202634317,6.119130333,5.845133674,4.65635891,5.153385229,5.78869101,4.958326879,5.236967415,4.948246074,5.105361697,4.974713422,5.118302029,4.111938705,5.81074857,6.706965015,2.031083297,4.108089403,6.305711247,0,5.777693165,2.604136901,5.310407398,4.143799902,5.5257529,6.089191522,6.910598174,5.055297896,6.22585163,5.091784649,3.705666901,4.480254871,5.032806812,6.61715,3.0467366,4.506009607,4.016074836,2.709646886,4.153620047,2.26031591,5.308495628,2.285626181,5.125459954,6.316086948,6.383731054,3.133526298,6.312343754,6.060438227,7.345404444,2.227056501,5.284738442,5.849642466,6.885782296,6.583704994,3.929179264,5.067639656,6.603779239,5.311282969,3.895590758,5.057273936,5.89905215
XRCC5,9.62104315,10.02029507,10.25138362,9.631511774,9.957428615,10.33593037,9.944145389,9.844187954,10.0088855,9.310712492,10.18514416,9.865211233,9.63194813,9.691537958,10.09886018,9.875680155,9.894223253,9.796548702,9.235589153,10.00325642,8.361954852,9.391823926,10.47481539,10.10733192,10.25030676,10.16297516,10.27562671,10.26207442,10.27923792,9.824965185,9.844025787,10.62734467,9.980729404,9.72552355,10.11634157,9.757716876,10.27728156,10.42058211,10.78642244,9.883205123,9.580061502,10.21058576,10.20465505,10.10745397,10.09810592,10.73925969,9.741020892,10.37731826,10.01678384,10.12029377,10.68919343,9.590522832,10.06031715,10.0065478,9.985936562,9.767056533,9.302415833,9.673680829,9.736971653,9.256453287,9.438843728,8.982400894,9.135263452,9.711360634,9.372115152,10.1535188,9.425020208,9.836321241,10.03631315,9.978172682,9.259615143,9.413118447,10.13533228,10.15511099,9.363870636,9.831535185,9.526756707,10.23380758,10.1868414,9.767171724,9.552207449,9.871736952,9.509478286,9.947170449,9.610934866,10.04367255,9.808366321,10.19295008,10.72579608,10.3390927,10.39808361,9.204560962,9.6649131,9.510663977,9.95085972,9.227292494,9.93613253,10.16529132,9.238283552,9.84514845,10.08045755,10.21276659,10.06860337,9.632565303,9.507461635,9.976907038,9.682364064,9.558415433,10.06814969,9.352355809,10.88829922,10.27867446,9.942033157,9.975579369,9.588504138,10.29661845,10.18954307,9.766218786,10.2059097,9.858596722,10.47423706,9.197128742,10.40164795,9.667116517,9.535871532,9.84132923,9.642680377,9.421212048,10.42965118,9.914540956,9.425291439,9.712841782,10.07454886,10.02973241,10.21625717,9.948912026,10.23636039,10.30506377,9.886311079,9.866129171,9.457559447,9.685833503,10.03683659,9.847664472,9.858698856,9.622812576,9.397456602,9.643467258,10.30781705,10.29306335,9.720541739,9.605609563,9.334955822,9.604075348,9.604228209,9.928508561,9.487567469,10.09606102,9.640382805,9.955209089,10.18472513,10.09536771,8.501399141,9.89948337,8.633657647,9.656298785,10.05543485,9.230328301,10.04260694,10.46922919,9.957823886,9.8586383
XRCC6,8.791390572,9.276894525,9.346909625,7.755963029,8.914395436,9.153829747,9.367615575,9.59522491,9.341893087,10.16339509,8.924064563,8.965125936,8.489258372,8.976485348,8.794677578,9.581905988,10.0750368,9.563915762,6.829510883,8.503330903,10.14695891,9.103438265,9.196194663,9.179253864,9.751080588,7.671074521,9.666748911,9.685676577,9.359682498,8.858519144,9.296067739,7.275600474,8.713849866,9.490705608,10.15286545,8.642857115,9.711172033,8.711210075,10.9947144,9.754238991,7.575217322,9.532343236,9.482063588,9.710029214,9.647369332,9.964811461,9.895392671,4.20852888,9.259946575,10.50388989,10.07983238,9.922929783,9.084043468,8.682747914,9.247510762,9.800795136,9.383807299,8.62229808,9.442167788,9.313636277,8.892435395,8.682174513,8.562855665,9.376267414,8.498641964,9.686064445,9.347236883,9.049785293,8.739569118,8.854878488,8.253103011,8.849347454,8.421114039,9.084903561,8.345341777,9.154954246,8.359157642,8.949458057,8.914083022,9.190236905,9.476583681,8.94488377,9.622652562,8.913900423,8.854986769,7.465528267,7.479089059,9.76794219,9.566916669,10.00218729,8.895238955,8.749030271,9.033622035,9.511975402,8.374832821,7.111708298,9.560820565,9.522973409,8.116058724,9.248957134,9.313122419,10.08890969,9.335564615,9.619923653,9.99733983,9.448748077,9.302209598,8.82979433,9.79090679,8.359610896,2.860473022,9.68929439,8.969414416,9.346755594,9.216851958,9.564729147,9.335403662,9.235329235,8.928621028,9.366383546,9.393229049,9.729306174,8.966420285,9.722697401,9.537434839,9.588478931,9.001496448,8.936552066,8.513420717,9.254816218,8.643378701,9.229642038,9.786042236,9.567758551,9.983369236,9.504459242,9.286217448,9.780077373,9.386462239,9.795516708,9.433180453,9.703459006,9.717738692,9.674372913,9.428510942,9.636883781,9.579258624,9.849189199,10.07024898,9.93075435,9.566310608,9.538986974,9.594787724,9.53288295,9.012484075,9.480887346,8.534804722,9.365790901,8.88149024,9.388059664,9.539174267,9.227707666,7.611060349,9.013996515,9.052848204,8.102859928,9.116538907,8.446191421,9.320003503,9.667445164,9.328667975,9.186115103
XRN1,1.687867916,6.35516483,7.219103495,6.2802973,0.947344982,0.903248126,4.245840373,0.891800637,4.849318111,1.764321251,3.664119302,2.888593782,6.023832761,2.19538153,1.412822608,2.901813627,7.363468567,3.048447491,2.969633508,3.7311444,6.072213705,9.336807521,8.852251429,5.008444292,3.479196526,2.922245488,2.573929294,2.312684936,8.579244377,3.431966594,3.360514247,3.562952425,3.688777333,9.243364205,0.955130463,2.614704073,0,7.257286816,0,3.514045247,0,2.099284822,7.700017165,7.335967219,5.709528739,7.708590867,4.166445852,9.293032235,2.559905631,2.763813358,8.382612241,8.011161028,4.765226762,6.419300164,4.37060235,3.527505021,5.385319563,4.572498941,3.643996545,5.331660694,8.363899728,7.853671608,5.902782957,8.171815323,7.725597522,4.991706956,6.862346426,9.290367413,6.50382376,6.83485213,4.741827543,5.26998982,5.820470132,5.171768416,7.191298752,4.520577878,3.612226537,8.48343144,4.558173179,5.941907531,4.478971301,6.155178929,2.207138979,5.623757077,6.280548415,0.880114315,8.763222146,5.307026785,7.668566834,6.942308289,8.582256048,1.260690101,8.269559953,5.596464466,4.409577393,6.545393631,5.887638038,4.967021376,6.76224386,4.013483706,6.886442652,2.292292042,6.415367945,5.171670837,7.295279636,0.758671117,7.573209224,7.409464928,6.037865039,6.697564666,8.836663584,6.075092229,6.319845087,3.154993247,6.719778569,7.555521923,1.000605762,2.244565074,6.926651803,1.737413869,1.579749241,6.429257642,6.143500403,3.447147821,6.494200609,6.211798333,7.937524093,6.715273612,4.448862286,4.865579654,8.00367064,3.90472095,3.606620908,1.21804842,5.03872287,6.105517112,5.135465129,4.24671131,7.266999155,5.137882915,6.199025694,2.482870359,4.309411904,5.552475555,6.839049621,6.709504693,6.551455512,1.944954527,6.694705568,4.951160035,5.865917832,5.973677215,7.799440818,4.772993653,7.82951391,4.54593603,3.077447838,6.558516411,5.841941939,5.298068279,7.280920547,5.478398951,4.751355295,2.818065032,6.305978915,5.67656125,4.012321681,5.490978608,4.869666359,5.091144003,2.20458428,6.824648831
YAF2,5.446376322,4.706853789,4.273552921,7.474697189,5.223448504,5.237134496,3.879023698,4.065024015,5.856136059,4.970292733,4.272589475,4.804131725,5.518075279,4.65428827,5.723413614,3.700798355,4.484697244,5.754939865,7.004763318,5.626287816,5.583372984,2.300551208,4.143566077,4.80158856,5.618110264,3.779944172,2.309279176,3.28477202,6.384444003,4.211455303,4.187155051,5.192650971,5.513654717,3.456788086,3.867530885,4.822506819,6.170597845,5.197390228,6.994612677,6.389916295,5.93061856,6.103023481,5.742535332,3.477231523,2.477258751,4.91767146,5.143743586,8.809034074,7.968716734,6.878760956,3.997033518,8.274126601,5.325837576,5.992598024,4.719793086,4.322763531,6.673889273,3.24090599,3.978010697,6.775928111,6.700473659,5.648596295,5.215721936,3.965965242,5.294446655,5.608161152,5.191197408,6.06769251,4.193812469,6.441677577,4.756457346,0,3.788938982,5.552716171,4.027383717,5.248140187,6.254977282,5.359370098,3.755597658,6.270916541,3.891904696,5.077842118,6.027023103,4.914153754,6.222253151,5.99224794,3.07027513,5.508590255,3.743589443,6.931694735,6.236042265,4.695303138,6.483877553,5.002718319,6.043842024,5.705035907,5.972000825,5.752781188,3.95925669,5.428701686,4.41203786,5.446196401,6.137606642,4.30830847,4.038882771,4.195272326,6.120601518,4.983794841,5.524142523,4.95277535,7.282772488,4.523040527,4.691282581,4.728126177,5.636325078,4.850141234,4.114936109,5.680123355,4.027541493,5.249465572,5.110744593,6.375070182,4.742605261,4.77277616,4.587528861,3.680271393,7.343084221,5.194517928,4.294541994,4.137589287,4.865579644,4.157463907,4.117678151,5.571664594,5.527591864,4.613981566,4.799294026,6.437231797,5.182692148,5.993527246,5.763694586,5.930399029,4.599093494,4.257014065,4.817155085,4.157579196,5.989786496,4.474292076,3.899332128,4.392074485,7.224441042,4.857737393,5.711121495,3.517824711,6.227379755,5.046761112,5.296327419,3.782149219,5.707492236,7.222894513,4.314538316,3.839677618,7.204834842,3.126442635,0,4.485104235,3.688879231,4.391465656,2.943419177,3.697125857,4.769912191,4.316207078
YBX1,8.294792672,7.830666103,7.453366193,8.076555673,7.80716477,8.009718065,7.957570035,7.434170547,7.550120362,6.888255286,7.407050848,7.713096311,7.713358356,9.116726777,8.506229534,7.917239237,7.422836315,7.819750682,7.015052852,8.017576038,6.655736151,8.281377463,8.649945241,8.279619131,7.786086829,7.348394848,7.324135621,8.302806777,6.920000478,8.383336366,7.870563555,7.629954886,7.430715764,7.577084279,7.94626812,7.566808293,7.11994634,7.621756743,8.538496246,7.585927216,9.580061502,6.223889838,5.790621598,8.600185477,8.976567282,8.229248847,7.256154688,3.662064863,8.134815924,8.11621506,7.345324927,8.119460533,7.747423712,8.261461973,8.536518652,8.665680431,8.195434599,8.92258919,9.004016985,8.35833055,6.980255121,8.408792651,9.079191855,8.53427624,8.475985198,7.682404122,8.156046637,8.436148146,8.449089914,9.062907353,8.490732662,8.964584042,8.282117653,7.842756633,8.993151205,8.420875507,8.332327324,8.526315375,7.683483748,8.088196052,7.557960902,8.801052463,7.204812975,8.502219424,8.858678011,0,9.449452529,7.896605682,8.149074391,8.665812095,8.67835895,8.176174057,8.021928203,8.031487309,7.849924358,8.850910805,8.488676457,8.217603165,8.023813738,7.882871075,7.408210022,7.654607604,7.845738547,7.716498118,7.42352016,8.61780089,8.092952531,7.617446057,8.674540186,8.481508686,8.639054537,8.538295241,7.951368084,8.098937101,8.007085749,8.277518276,8.257809158,7.955255589,8.406145453,8.109337416,7.929958579,8.437815849,8.066227793,8.253201245,8.179318428,7.732893308,7.821636882,8.237951457,8.102443443,8.017673887,7.996591512,7.774639382,8.182973259,7.653957237,7.92719405,7.879285288,7.968687673,7.760273351,7.964550403,7.801501248,7.786020949,8.094881425,7.929394397,7.376087571,7.657257182,8.045369178,7.477005695,8.134109329,8.154042264,7.370728382,7.623225533,7.67908254,8.35959656,7.553082046,7.948346331,8.083380867,8.105877612,8.150315519,7.315197272,8.461681839,8.387080003,8.096199527,8.344112029,8.023186592,8.990906634,8.704458459,8.741763018,7.982102742,7.844243174,7.398738711,7.988935122,8.328561695
YPEL5,0,6.27478509,5.717897619,7.001584322,6.915608598,4.760655338,6.505615688,6.189759887,7.36356209,2.200288402,7.203655612,7.45401342,6.793140264,1.36189336,7.83720403,6.048456175,0,6.47440267,1.451202367,8.121336757,2.745106454,5.336759145,4.687503973,8.067266298,6.528345689,4.898740126,1.272328542,7.970844114,1.409520488,6.364594316,4.706598742,0,8.876713398,2.022778617,1.742820002,1.017918417,8.510161254,2.376193566,8.382598244,5.689689554,0,4.57250552,0.876738044,1.935903966,0.885626401,6.877543573,7.025162286,0,7.258275766,5.925381551,1.08369441,7.041663874,2.339455356,0,3.726297493,2.620554741,5.337660661,4.375346321,3.067482407,5.01730599,5.317521772,5.50905702,4.357792767,4.158915562,0,5.375682956,7.523889662,4.550735562,5.128604849,7.073775657,6.213086599,0,6.967124706,7.482371647,7.705620424,0,2.97020732,7.417399212,8.279118939,8.01818455,6.429615442,5.602717732,6.004587,7.103304551,7.333890453,6.754559076,5.57362563,0.873857349,8.908518542,6.801584805,0,9.470584412,6.686487888,6.780990362,8.422593465,8.567380842,7.00911619,6.367068886,6.391175561,7.759590172,7.761583218,5.265457064,7.972321445,4.604957368,8.273221481,5.743805497,5.402289915,1.368466768,7.277370133,6.756434109,0,7.533688185,6.712475642,1.03865449,7.344711947,9.177595419,5.796786424,5.883873831,6.658020888,8.089587615,7.773224962,5.462713407,6.284082809,6.390133614,8.419560656,7.375249135,5.493828441,7.100756165,7.454041279,7.008458069,6.638420684,7.317409571,7.898924955,6.316590975,7.019023546,4.727879205,6.598430958,6.032819426,6.476253143,7.039152246,7.00536773,8.013395116,6.86900542,6.492560126,6.627495118,5.329008605,7.737329388,6.316751745,7.256045857,6.707206867,0.794671967,5.105146511,1.964653193,5.953603222,2.53895178,8.570598778,0,6.158492335,5.961474206,4.23438885,3.983313574,7.141402832,5.601269293,7.472168077,4.853005795,5.844764246,6.374528273,7.293732079,6.870672979,5.856202282,7.148636454,6.043580449
ZBTB10,0,0,4.745050908,5.640975057,0,7.131790355,5.403841179,4.676018518,1.710788855,1.136565912,3.311389928,2.068038528,3.862194881,9.113008614,9.151212378,7.994358968,7.402916148,5.969397788,4.327539543,7.70373262,4.178967572,6.384479649,7.347630441,8.096802357,3.234152237,6.505968117,6.897182149,2.99938556,7.587398193,7.748765031,7.930300199,7.004079214,7.777693263,1.721478846,8.586182779,0,6.159608069,5.557905304,2.324512324,7.572699919,9.392211321,4.651595209,3.091863973,6.002656931,1.430356617,1.604814449,6.627887004,5.740507929,1.513393342,4.565163564,7.044136376,0,5.820227727,4.129879559,2.831381004,4.59540773,5.421424723,2.827522793,4.532895108,5.601542139,5.317521772,4.233882865,6.497488872,5.368941249,2.730293635,2.459971159,4.950482143,5.454007367,3.885336412,5.787184906,8.620432529,3.404379683,0,6.84703656,3.54740248,5.13844812,0,5.571212152,8.542818647,7.11150296,3.784503493,1.215409143,7.144865861,4.998310926,6.621181821,8.148327828,7.654090988,7.649831778,5.916622504,5.263707514,6.126409664,2.551405584,3.518717153,4.99094297,0,7.675680984,2.783676691,2.558895169,6.123867098,5.483865192,6.138120592,7.217452873,5.006358701,4.830502363,0.667690447,1.620959046,6.964329085,1.368466768,5.544402001,5.864839119,2.860473022,5.941593559,6.529424852,5.981951703,3.762533866,6.284364088,6.364247256,6.647420742,6.560534888,6.695659765,6.439995466,3.815098136,5.862370428,4.376280554,6.435679947,5.253687896,4.53922933,0,1.81459048,6.256037175,6.776997169,3.591932616,3.89578729,6.645434914,5.617519745,1.64382704,5.167789911,6.987070167,6.595250457,6.420884648,5.861246274,6.688961878,6.367538753,6.002453599,7.442382358,5.872712847,6.468285973,6.696507794,4.964053673,5.755619534,3.972109771,5.765824364,6.626032201,5.940901766,5.409411942,4.470550451,5.0813616,4.954596258,0,3.907219342,3.983313574,5.834722017,0,4.675168912,0,6.892396013,7.942536855,7.179020891,7.690119576,5.365073694,3.657623248,6.943924488
