RamDA_mESC_48h_A04,RamDA_mESC_48h_A05,RamDA_mESC_48h_A06,RamDA_mESC_48h_A07,RamDA_mESC_48h_A08,RamDA_mESC_48h_B01,RamDA_mESC_48h_B02,RamDA_mESC_48h_B03,RamDA_mESC_48h_B04,RamDA_mESC_48h_B05,RamDA_mESC_48h_B06,RamDA_mESC_48h_B07,RamDA_mESC_48h_B08,RamDA_mESC_48h_B09,RamDA_mESC_48h_B10,RamDA_mESC_48h_B11,RamDA_mESC_48h_C01,RamDA_mESC_48h_C02,RamDA_mESC_48h_C03,RamDA_mESC_48h_C04,RamDA_mESC_48h_C05,RamDA_mESC_48h_C07,RamDA_mESC_48h_C08,RamDA_mESC_48h_C09,RamDA_mESC_48h_C10,RamDA_mESC_48h_C11,RamDA_mESC_48h_C12,RamDA_mESC_48h_D01,RamDA_mESC_48h_D02,RamDA_mESC_48h_D03,RamDA_mESC_48h_D04,RamDA_mESC_48h_D05,RamDA_mESC_48h_D06,RamDA_mESC_48h_D07,RamDA_mESC_48h_D08,RamDA_mESC_48h_D10,RamDA_mESC_48h_D11,RamDA_mESC_48h_D12,RamDA_mESC_48h_E02,RamDA_mESC_48h_E05,RamDA_mESC_48h_E06,RamDA_mESC_48h_E07,RamDA_mESC_48h_E08,RamDA_mESC_48h_E10,RamDA_mESC_48h_E11,RamDA_mESC_48h_E12,RamDA_mESC_48h_F01,RamDA_mESC_48h_F02,RamDA_mESC_48h_F03,RamDA_mESC_48h_F04,RamDA_mESC_48h_F05,RamDA_mESC_48h_F06,RamDA_mESC_48h_F07,RamDA_mESC_48h_F08,RamDA_mESC_48h_F09,RamDA_mESC_48h_F10,RamDA_mESC_48h_F11,RamDA_mESC_48h_F12,RamDA_mESC_48h_G01,RamDA_mESC_48h_G03,RamDA_mESC_48h_G04,RamDA_mESC_48h_G05,RamDA_mESC_48h_G06,RamDA_mESC_48h_G07,X,RamDA_mESC_48h_G08,RamDA_mESC_48h_G09,RamDA_mESC_48h_G10,RamDA_mESC_48h_G11,RamDA_mESC_48h_G12,RamDA_mESC_48h_H01,RamDA_mESC_48h_H02,RamDA_mESC_48h_H03,RamDA_mESC_48h_H04,RamDA_mESC_48h_H05,RamDA_mESC_48h_H06,RamDA_mESC_48h_H07,RamDA_mESC_48h_H08,RamDA_mESC_48h_H09,RamDA_mESC_48h_H10,RamDA_mESC_48h_H11,RamDA_mESC_48h_H12,
1.406205337,0.724631392,1.269574488,0.338858251,1.235077717,1.224557039,1.559137949,1.548333011,0.428536702,1.003537429,0.628281293,1.725523287,1.017058845,0.886824508,1.147779891,0.553931797,0.304693954,1.000031616,0.654746925,0.738029529,1.863699171,0.996655792,0.473999071,0.851902992,0.972904778,0.267235424,0.677234539,1.283116194,0.403597316,0.221993653,1.402650397,0.311196797,1.389195934,0.86974516,0.372900327,0.488184772,0.6122008,0.474322297,0.818285342,0.111417744,0.674255583,0.406538533,0.43316783,0.787541924,0.664609093,1.077210606,1.133295912,0.913887471,0.36526656,1.133747457,0.6338444,0.428769962,0.295373213,0.487390513,1.555819108,0.703222462,0.671107205,0.468116038,1.282169883,1.316398244,1.197206465,0.508149107,0.502842569,1.16310468,Ing3,0.846070297,0.609197117,1.051935988,1.122463221,0.430871132,0.542942936,0.297145029,0.721631185,0.113979632,0.295101092,0.3748612,0.898752679,0.970432625,0.554944182,1.25948054,0.836423624,1.532658333,
1.23219934,3.248332946,0.887758886,0.968007244,1.122558482,1.153923089,2.541209508,0.604917946,1.925863932,1.512508327,2.581203911,1.052915879,0.54698051,0.772289658,1.794262798,2.020627441,0.769135305,0.604061568,3.242905198,2.46763733,1.141081135,1.111638831,0.938593421,1.008823419,0.712921899,2.029010683,1.266612112,2.754463901,0.839966323,0.816755298,0.838005119,3.879372434,0.908962499,1.428981657,2.131553064,0.582833705,0.663980134,1.214212921,1.114108167,2.476165718,0.783244061,0.891347008,1.218935101,2.103773105,2.431812858,1.495588999,0.955980052,2.788275538,0.347831211,1.096217723,0.48786297,0.932574596,1.51609092,2.859553383,0.7663375,0.457139137,0.98067489,2.051229762,3.54923048,2.183819114,1.260455016,2.150513641,0.957761897,3.071911233,Insig1,1.385282171,0.863217131,2.037662431,0.240252556,1.0302203,2.234159668,1.438571298,1.377208779,1.019454176,1.374803774,1.731120267,0.81172758,1.385506186,0.993587558,0.423613022,1.007875965,0.367638107,
0.994726166,0.344410934,0.217314258,0.403995334,0.347854408,0.573687544,0.501344819,0.366079423,0.582636763,0.770318069,0.36365969,0.307063903,0.49138156,0.542677922,0.428568072,0.789925012,0.575679547,0.563466125,0.528605232,0.400123562,0.613422963,0.664320322,0.275635383,0.470119824,0.311025376,0.43303137,0.604299542,0.520119028,0.116041272,0.365594019,0.246113165,0.630082027,0.620072717,0.457749825,0.437274649,0.555287182,0.656300057,0.259166196,0.273445673,0.586064998,0.445908258,0.46436102,0.370019267,0.865478808,0.527194671,0.177299416,0.220041206,0.778776352,0.304010054,0.36715022,1.075158939,0.478875411,0.72047564,0.772307844,0.898816806,0.327293065,0.320860525,0.651702868,0.438724579,0.683239538,0.513097363,0.391710555,0.762954558,0.557561438,Ints12,0.245754977,0.650224308,0.713590254,0.6823352,0.691823078,0.906113085,0.657373578,0.519874907,0.424479274,0.281124121,0.224966167,0.350416324,0.388188995,0.341185008,0.265808598,0.633561398,0.775788509,
0.49570658,0.265263967,0,0.629553273,0.22231629,0.779138482,0.41364594,0.548910654,0.252904017,0.581301244,0.788753125,0.127824093,0.356363394,0.428574614,0.654326643,0.098134629,0.386144192,0.437178626,0.686805273,0.465548968,0.062589883,0.37140562,0.613123964,0.227392058,0.343659139,0,0.199976305,0.60167793,0.466715972,0.350665805,0.240783994,0.719900861,0.261633942,1.03850015,0.307411558,0.398365722,0.174377615,0.319043059,0.515639192,0.416881379,0.139580004,0,0.804784804,0.237272636,0.333936965,0.68358407,0.091035725,0.210483071,0.091612879,0.908661179,0.201666805,0.609164006,0.839799679,0.766835282,0.454001321,0.459726491,0.346079348,0.819965363,0.849473249,0.785326703,0.284052958,0.138373008,0.354971446,0.543786023,Irf1,0.27060198,0.335828878,0.124672301,0.551000458,0.757703389,0.348493212,0.722840367,0.194180502,0.313880346,0.508346666,0.459361392,0.188385208,0.35837122,0.602815597,0.136446686,0.227417371,0,
0,0,0.15827242,0,0,0,0,0.047090114,0.360553122,0,0,0,0.016714476,0,0.166125743,0,0,0,0,0,0,0,0,0.210393875,0,0,0,0,0,0,0,0,0,0,0,0.035861992,0.100261171,0,0,0,0,0.14209691,0.511029605,0,0,0,0,0.054149867,0.159318229,0,0,0.124905512,0.379100947,0.19524037,0,0,0.013260693,0.034006529,0,0,0,0,0,0,Irf2,0,0.23618317,0,0,0,0.368049914,0,0,0,0,0,0,0.219305997,0.345855263,0.015342824,0,0.102193613,
0.89859319,1.107544071,0.932029502,1.743012663,1.90500345,0.831153153,1.746820011,1.16796674,1.423737887,1.41757462,1.443159071,1.656775233,0.477130711,1.446630797,1.085317531,1.224884032,1.038948352,1.515421367,1.786043541,1.094003071,1.931807098,1.422347392,0.735526485,1.681237765,1.562935083,1.019469288,1.680665398,1.19479872,1.352334077,1.370611676,2.382329477,2.147024487,1.754560921,0.72277324,1.393105203,1.93255844,1.120460133,1.560619206,1.564660996,1.566398083,1.454749219,2.084786585,1.701925307,1.8435124,1.083878927,1.364887034,0.958541166,1.803929562,1.402758336,1.568252734,0.968331318,1.880584099,1.758437337,1.390429959,0.690824297,1.478896555,2.072873192,1.258613059,1.475255911,1.141863226,1.308124545,1.401162373,1.665141006,1.030968209,Irf3,1.226999396,0.691660101,1.240625929,1.598411596,0.580783169,1.829340889,1.811628171,1.584621147,1.088223332,1.022994749,2.019521483,1.63293221,1.493885967,1.07405224,0.980715371,1.487385417,2.12373112,
0,0.563052652,0.149576343,0,0,0,0,0,0.158797982,0.279107946,0,0,0,0,0.05660069,0.09516447,0,0.016030154,0.024466741,0,0,0,0.08611727,0.054649145,0.135416591,0.358932686,0,0,0,0.224790139,0.021402114,0.485445081,0.188455043,0,0.430349926,0,0.120913823,0,0,0.068779945,0.30308278,0,0.155613573,0,0.566939416,0,0.012412018,0,0.191187866,0.079256854,0.265323762,0,0.188798539,0.169563725,0.331880333,0,0,0.026033096,0.142964677,0.106699434,0,0.639252506,0,0.195671646,Irf4,0.704350418,0.635002084,0,0.05390735,0.232319592,0,0,0.479581573,0.014354389,0.070813827,0,0.063507003,0.556774212,0.10833821,0.459906959,0.239415153,0.033919106,
0,0,0,0,0.324339421,0,0,0.600695156,0.066218774,0,0,0,0,0,0,0,0,0,0,0,0,0.414085094,0,0,0,0,0.546388099,0,0,0,0,0,0,0,0,0,0.084778238,0,0,0,0,0,0,0,0,0,0,0,0,0.027918017,0,0.03167104,0,0,0.011357168,0,0,0,0,0,0,0,0,0.016292462,Irf6,0,0,0,0,0,0.757364279,0.4690922,0,0,0,0,0,0,0,0.470015748,0,1.735240533,
2.764157716,2.388752261,2.05187067,2.703107154,1.652932895,1.938773269,3.065619192,1.49411764,3.127062306,2.263841862,2.967555614,2.668126441,3.167489601,2.736569453,3.17928024,2.361404885,2.596352161,2.6975769,2.769728189,1.951493936,1.649204939,2.85855542,2.348136149,3.011731795,2.60486978,1.459596319,2.492872179,2.648084359,1.727071625,2.79015262,2.885809102,3.14992935,2.231162358,1.855902196,3.257840664,2.768409266,2.493922746,3.055885151,2.88332597,3.404872457,2.952624516,2.795039052,2.748801889,3.065415726,2.647311098,2.772473986,2.309515906,2.638013647,2.668973519,2.531878952,3.111277639,3.942082332,3.58225312,2.762129867,3.352507473,2.726408939,3.256614326,2.336959712,2.885408303,2.609284911,3.024900708,2.470562876,2.70299465,1.250110801,Isyna1,2.488727846,2.008330731,2.429275042,1.667131775,1.907082869,2.266501556,2.525643628,3.572898387,2.301940832,2.826453256,1.971347517,1.865061189,2.178527667,2.683007766,1.539313388,2.695609682,3.10658756,
0.590334975,1.765707071,0.122038428,0.468804238,0.478216658,0.207567547,0.337482705,2.164637037,0.273495716,0.370602715,0.602593155,0.206584856,1.210681263,0.476506581,0.291075715,0.496757553,0.581939676,0.760756841,0.749083076,0.449223286,5.010664219,1.801372384,0.929121075,0.666048825,0.9609397,1.415270086,0.830890496,1.007886683,1.283375979,0.665216555,1.035502405,0.864930085,0.793303447,0.694202888,0.357674649,0.769358467,1.210662012,0.596222705,2.957752447,0.254533561,0.300642922,0.648776729,1.540563024,0.78200923,0.914333165,0.567563617,0.75259073,0.160514282,1.363129678,1.104716525,1.197595458,0.902337137,1.054815335,0.45906552,0.643765308,0.695412745,0.364139876,0.450482644,1.237828919,1.292629632,0.303346645,1.137014383,0.55605881,0.902636019,Itga6,0.811351661,1.524678421,0.23127236,1.041608359,0.469624212,0.385681596,0.603189015,0.419128711,0.693873039,0.261253776,0,0.516155594,0.431567246,0.704829118,1.511021394,0,1.489938968,
0.75596838,0.246256902,0.765883867,0.567097403,0.17209452,0.512607841,0.45575574,0.85072797,1.031703956,0.963173469,0.291952872,0.505947578,0.862642092,0.993516218,0.309084585,0.666376542,0.454971575,1.236733942,0.117961378,0.442010281,0.328885628,0.529368969,0.877600462,1.029184962,0.545418604,0.548952204,0.703506405,0.399266846,0.940541635,0.547310124,1.098911253,0.816915025,0.273209268,0.289899029,0.891715018,0.3871678,1.285274402,0.211492617,1.352041586,0.589278188,0.708642029,1.057118695,1.104336652,0.130988067,0.949602814,0.732439208,0.347777007,1.52011436,1.128823523,0.552653003,1.548725943,0.911338344,0.529528125,0.530964582,1.074513045,0.240461636,1.259261474,0.773083898,0.395457152,0.611655606,0.62560471,0.42138342,0.798542305,1.085581784,Itpk1,0.805551421,0.797664425,0.172651612,0.691784918,1.240137103,0.789556622,1.049852004,1.409312437,0.190799574,0.597588025,1.088883927,1.213597965,0.236783329,0.620263869,0.337223067,1.492395484,0.947154268,
0.262376791,0.075071179,0.137849464,0.212891638,0.09653082,0,0.225899291,0.099961399,0.065205777,0.169822602,0.357226767,0,0.516747737,0.017473183,0.229424283,0.150401722,0.028596088,0.182491329,0.063949582,0.0953273,2.576953694,0.224391367,0.097823478,0,0.078624541,0,0.269448696,0.102155335,0.305027601,0,0.011620633,0.05701954,0.409859157,0.298354691,0.000135132,0.544962105,0.141786022,0.028634302,0.710094736,0.138498789,0.139953877,0.030483617,0,0.044558438,0.018594694,0.085222812,0.077840631,0.040956407,0.096624062,0,0.162393182,0.044800928,0.077225393,0,0.056284415,0.017643622,0.028400182,0,0.419686314,0.374155543,0.081863205,0.065929934,0.079888755,0.051550062,Jam2,0.079170015,0.02076469,0.235493439,0.257391238,0.078088826,0.077157162,0.069074831,0.057884942,0.041491539,0.088031812,0,0.040046671,0.088348559,0.137919906,0.060361014,0.140248213,0.104267768,
2.194380214,2.028757117,2.568900632,2.290612561,1.530818874,2.048336862,2.486127021,1.794757251,1.898142248,1.62492244,1.687348376,2.186558042,1.862749297,2.960785097,1.966953413,1.576644665,1.908530083,2.935412509,1.997132053,2.285527527,4.536967776,1.850172214,0.709801567,2.259211274,1.830311878,1.639556869,2.051475369,2.607734072,1.800582562,1.808277074,1.716289648,1.678770072,2.252743686,1.675265329,1.391415368,1.995061368,2.389609094,2.380456489,2.970613803,2.051600376,1.457107165,2.047067895,2.078236859,2.541081622,1.800204463,1.822852684,2.059930089,2.26201782,1.897545963,1.839384086,1.656346349,1.559489066,1.947716831,1.569022048,1.41212254,2.028784588,2.069051115,1.363272784,1.809153911,2.311040571,1.335919802,1.95313181,1.89558815,1.598938978,Jarid2,2.424959007,1.086719242,1.476299876,2.362084708,1.421259067,1.87229086,2.343431283,1.985728116,2.501835774,1.618993308,2.186958387,1.109995113,1.980870316,2.620118472,1.913336612,2.576017756,1.896339484,
0.164900368,0.680457537,0.06674244,0.065968799,0.177764001,0.062524352,0.186892092,0.171564631,0.283964175,0,0.054835522,0.094261022,0,0.063217715,0.18123416,0.557705596,0,0.298401289,0,0.191807299,0.156094256,0,0,0.119157059,0,0.149963384,0,0.404308992,0,0.295088182,0,0,0.128746013,0.134493238,0,0.431245802,0.054825756,0,0.125963633,0,0.463725013,0.39094539,0.384000962,0,0.384436827,0.339150087,0.15784579,0,0,0.294789009,0.187197717,0.263975446,0.108294779,0,0,0.278966964,0.323703499,0.217149095,0.317230666,0.108730721,0.121525539,0.097236456,0.093414859,0.204239645,Jdp2,0.133367656,0.415501384,0.170915645,0.025829773,0,0.11060749,0,0.104895868,0.047136213,0.093991796,0.19855576,0,0.294452486,0,0,0.065991729,0.093172828,
0.800744424,0.95535001,0.518193525,1.45040761,0.726784503,0.546882091,1.199109832,1.609058017,0.687289525,0.751406277,0.379881382,1.074026365,1.163532543,0.656652026,1.07585116,1.413266089,0.762838228,0.243580978,1.757563747,0.613439714,1.278583444,0.95376025,1.07739274,1.782921006,0.818350173,0.935158014,0.815920321,0.75107037,1.439999385,0.89319917,1.507265673,1.66323053,1.456596728,1.815343493,1.060066602,1.640034117,1.090825454,0.626741749,1.092038278,1.578250949,1.428096345,1.142272758,1.668383527,0.472983319,0.550328763,0.459382268,0.937980577,1.037058303,0.905352516,1.843446736,0.830963436,0.467401105,0.706716176,1.490913767,1.158083949,0.443017424,0.512575132,0.826126897,0.538844758,0.736852312,1.311250809,1.028533168,1.173053684,1.542037963,Jmjd1c,1.201400183,1.202984325,0.661412515,1.168085758,0.421396786,0.881574132,0.997529752,0.351692204,1.131094983,1.456839277,0.69298943,0.500912931,1.20559281,0.474218301,1.104485141,0.488852677,0.918736611,
0.231365782,1.482971898,0.593994754,0.060447375,0.277160714,0.836928564,0.089753683,0.431304091,0.049822347,0.362655384,0.18976998,0.460479108,0.259429655,0.659018367,0.267716061,0.118754178,0.011309818,0.440628203,0.229176132,0.601006931,0.039929834,0.60901035,0.786386781,0.853098387,0.243733638,0.061099716,0.385315557,0.619574304,0.473411893,0.166328693,0.079177933,0.16459847,0.752425482,0.146811467,0,1.370716164,0.190130398,0.220353986,0.039323529,0.10262769,0,1.078445099,0.036760168,0.837147903,0.184323085,0.935120212,0.011392694,0.074776949,0.424620097,0.720759926,0.735033555,0.187758464,1.924925968,0.662546784,0.411070019,0.300913995,0.269967778,0.174152845,0.026447142,0,0.627998955,0.711278942,0.063530805,0.767096204,Jun,0.988107187,0.534481095,0.092066802,0.735694708,0.346615779,0.22753835,0.53892804,0.562233171,0.320910538,0.365868108,0.827470125,0.013936949,0.394985708,0.011281031,0.521499293,1.09383474,0.517060897,
0.904927507,0.857685067,0.485854639,0.43933919,0.592930514,1.391359205,0.328687906,0.578474694,0.477352168,0.488828788,0.5256194,0.38345693,0.238673814,0.8830529,0.596732748,0.723498701,0.190330632,0.87289905,0.703120022,1.08041079,0.781056916,0.638481912,0.401739443,0.645127494,0.455734064,0.690563244,0.517049677,0.700683797,1.14657021,0.483169453,0.48991744,0.619399196,0.838066262,0.382393164,0.257416338,0.57116851,0.525544183,0.784560166,0.205712069,0.586858731,0.285704738,0.816765663,0.47888821,1.041687285,0.458154362,1.059866901,0.29328322,0.308376688,0.272614663,0.717137673,0.989793901,0.236216891,0.92845471,1.057242454,0.577516782,0.818291971,0.56863956,0.566333106,0.250278782,0.248740026,1.029129723,0.57699913,0.567927249,1.18908685,Jund,0.802463749,0.577126345,0.619049724,0.960513516,0.447568361,0.676652213,0.620199674,0.522981079,0.968313963,0.61799513,1.060886268,0.345813285,0.385322865,0.788462107,0.506532557,1.476041076,1.056857153,
1.144848092,0.992094784,0.374041628,1.05028844,0.563454324,0.861765311,0.76892498,1.736939786,0.682839942,0.861154434,1.321308282,0.390256889,0.211109373,1.226728939,0.623639399,0.723163687,0.992259426,0.644650805,0.563623886,1.136007841,0.218783174,0.755720221,1.061556083,0.82631436,0.611970312,0.100503559,0.035251376,0.531752173,0.764102084,1.386477184,1.115937023,1.363447486,1.102234514,0.733137535,1.030580186,0.786051536,0.646802335,0.368743142,0.654904772,0.919545397,1.006981103,1.101963217,0.79606225,0.203031335,1.280719236,1.415337637,0.877936267,0.244160548,0.411093031,1.280607457,0.991218632,0.978260977,0.820698965,0.709931642,0.367303493,0.248635426,0.449550649,0.909089211,1.26957711,0.184778913,0.744406074,0.467607761,0.838437494,1.201987151,Kank2,0.700861439,0.441924366,1.127660343,0.938937006,0.927648456,1.433884052,0.627023501,1.123019486,0.075264553,0.831962388,1.159363853,1.282324084,0.838985799,0.753476698,0.253321743,0.91894156,0.585131244,
1.392955392,0.477728478,0.616223378,0.329805407,0.649835545,1.365552677,0.823741279,0.810501559,1.032068259,1.69403054,1.479861628,0.790574339,0,1.176141436,0.7160128,1.145524906,0.522328315,0.757412179,0.723141437,0.941886809,1.53673095,0.959717386,0.967855531,1.420807578,1.228517325,0.645788333,0.739676407,0.517832535,1.471498326,0.389835813,0.005308927,0.662072733,0.860888276,1.129305982,0.791684569,1.511305477,1.45756518,1.670329586,0.080752346,1.148030773,0.344355026,0.091523803,0.467762664,0.806650054,0.759133228,2.04892565,1.345015411,0.052466322,0.662013872,0.796633657,1.001549153,0.399800066,1.03510612,1.370608235,0.596107648,0.382851879,1.498677077,1.659085948,0.785151005,1.902737342,0.753252629,0.331667559,0.88924588,1.213727738,Kank3,0.732092837,0.574389731,0.332789102,1.884446726,0.131244022,0.587726153,1.136496944,0.142564959,0.211724164,1.002234252,0.894537164,0.426028171,0.27305834,0.419322094,0.728290926,0.714860176,1.502538914,
1.119812917,0.421525034,0.375637882,0.496930871,0.878775844,2.193666518,0.568095184,2.311776444,0.953227069,0.126502041,0.915066498,0.529212669,0.986773138,0.938287071,1.280551376,0.955854745,1.991079482,0.341086565,1.047387084,1.382610284,2.590534126,0,0.506223099,1.477065031,0.610353162,1.767918504,0.32043222,1.755570295,1.921010468,0.557394985,0.786569449,1.102219367,1.448063431,1.300242734,0.962431518,2.450265149,1.362020163,0,1.263819376,1.19247711,0.536044598,1.76567772,1.952683078,0.347594527,0.585036128,1.047127871,0.844451547,0.644720583,1.57030607,0.906802335,2.360302536,1.589841431,1.017397945,1.264424397,1.335612311,1.533537513,0.734134487,1.472838733,0.621449905,0.389984006,1.636372425,0.57008216,2.793417619,1.106083872,Kat2b,0.943723991,0.862048004,0.75160643,0.732709264,0.845338066,0.302996166,0.515598684,1.583836402,0.913317467,0.439441083,1.53244796,1.734793954,0.828401251,1.304579267,1.891888981,0.710500144,2.06747019,
2.851102041,2.427121081,1.766348967,2.268392292,1.836045853,1.847985376,2.772559382,2.569915756,2.366148435,1.627240218,1.591013845,2.988124552,2.232210717,2.890506482,2.391831351,2.011299749,1.919642369,2.181779551,2.962673494,2.441326995,3.903439607,1.88778588,2.537310116,2.774039101,2.338331962,2.084324803,2.389355115,2.133456185,2.251088574,1.965911451,2.04330738,2.109898588,2.858050659,2.506935774,1.943419968,2.147860987,2.799055256,2.246184425,3.045989151,1.487575598,2.952055043,2.394588588,1.969235456,2.540811061,1.426976427,2.420418986,2.344185565,2.468958827,2.089271688,2.212555629,2.542493193,2.515461384,2.506321756,1.336310809,2.217098377,2.015458938,1.585833647,1.81253106,2.356721372,1.755000419,2.236980289,1.932573577,2.213016631,1.108361158,Kat6b,2.634501283,0.756676997,1.932533465,1.315153682,1.690591076,2.279359775,2.530068917,2.601222815,2.494339645,2.12437685,2.820004476,2.108780463,1.29858096,1.889766797,2.213881893,1.973092472,3.208538404,
4.182074423,3.936700222,4.079392705,4.279931413,2.29366644,3.192030312,3.808122262,2.337694288,4.428730517,3.475842582,4.225756477,4.088346331,3.083530255,3.863636084,3.855007548,3.812705602,3.587306199,4.117287334,4.709524635,3.991831381,2.990572879,3.575079469,4.248357167,4.319716207,3.917192445,3.736344401,3.545240484,3.773341335,3.33472186,3.649454529,3.835130372,4.345111397,4.331036831,4.197217671,3.987757101,3.72544032,3.642361776,3.249580735,3.607529362,4.19196753,4.080290043,3.879281911,4.063769124,3.817668,4.02918502,3.690129815,3.602228209,4.198851496,3.856278835,3.86302776,4.180095718,4.392386727,3.865422484,3.496303096,3.437808351,4.082506563,3.543205454,4.144272885,4.27680429,3.621921531,3.918531831,3.879988332,4.327979879,3.170124155,Kdelr2,3.939097899,4.211146621,3.880433846,3.506939234,3.990384323,3.576610904,3.651050094,3.755766153,3.789503715,4.183766877,4.024212218,3.169638612,4.088636514,3.749137678,3.17085527,3.831525893,3.15272371,
3.2993599,3.295017672,3.271457616,3.180347094,2.606684863,2.533139234,2.976432957,1.914250448,3.652766221,2.875535158,3.427331711,2.640231691,1.624680188,2.549698024,3.128373425,2.670383114,2.897338974,3.047379965,3.804628411,3.352555402,0.677122174,2.223162239,2.980236643,3.232296667,2.860867658,2.022283485,3.009773029,3.448713523,2.543918847,3.256358007,2.943877166,3.656149141,3.537254538,3.37459802,3.05104959,3.068505205,2.70665763,1.898605493,2.710817316,3.649310333,3.517489649,2.813511635,3.195529387,2.141512474,3.181683185,2.791979099,2.705503489,3.273073611,3.374265402,3.144371917,3.275542983,3.67558308,3.15873273,3.360348096,2.429345298,2.997900396,2.091100595,3.330494538,3.619961337,2.800731575,3.009934498,3.546396342,2.798912919,3.345345458,Kdelr3,3.09348154,3.550787263,3.558884246,3.131861011,3.06909564,3.214868451,2.86865979,3.172373305,2.255490909,3.002180136,2.536086593,2.381277081,3.402695034,3.248809955,2.588468639,2.89977174,2.951911814,
1.93010549,0.800014478,2.024625445,0.421771617,1.024661583,2.202502917,1.814894206,1.679240704,2.076362448,1.933225926,0.704052313,1.361148145,2.077625658,1.493037551,1.939894481,2.228864882,2.932005387,1.519227029,1.150754914,1.162448374,2.998232678,1.730115592,1.542640953,1.181077998,0.235378575,0.687504934,0.207866092,1.381329159,2.760606732,2.465959355,1.976662568,1.52344664,2.25812545,1.075000084,1.733354162,1.607713695,1.763020243,1.37597859,1.327562224,1.010749905,1.34333775,1.235924608,1.41036986,1.015793151,1.37633194,1.71779544,0.815734048,1.716918245,0.610111758,1.794400959,2.430673535,1.893649477,1.818558844,2.293543816,0.927518899,1.315283238,1.609719413,1.310732899,1.966605998,1.587523533,0.876662629,0.880216335,1.780947286,1.935343915,Kdm3a,1.26931615,0.647183677,1.97896891,0.725484013,0.8322931,1.782711807,0.510822499,1.818804042,1.214368447,0.974015944,1.978032192,1.526756904,1.742829269,1.018624792,1.556511332,2.30929675,2.091412127,
2.058870114,1.229204997,1.839291849,2.293478837,1.471235284,2.055354757,2.037374938,1.269990979,2.781465844,2.502359746,2.863140164,1.208705585,2.01706919,1.543800772,2.52324804,1.847099969,2.415384049,1.805497602,1.726767815,0.9238068,3.439150481,2.066640422,1.416685232,1.103278038,1.162542722,0.756569815,1.29579761,1.362252184,1.486097988,2.140440957,1.794891258,2.479679571,2.904216191,2.299883429,2.210212186,1.812202732,1.554772604,1.517935861,2.754239852,1.61367914,1.70659113,0.852337249,2.25001911,1.473362181,2.129374018,1.465985621,1.699949337,1.178342223,2.078571889,2.493494748,1.397193989,2.00403855,2.01251415,2.220676856,1.919627327,2.091515624,1.308288688,0.771352306,2.54963807,1.455372045,1.202808916,1.206079679,1.501270671,2.150960282,Kdm5b,2.010217962,0.914896738,2.032767527,2.849009664,1.725744018,2.781690815,1.477716834,2.34783485,0.992802248,1.80201444,1.819694456,1.324234019,1.864368051,1.843271005,1.994905349,1.953813699,2.583840259,
2.157289544,0.96398008,1.417811141,0.864196279,1.124909631,1.401974111,1.944286043,2.251751725,2.427176059,1.017544238,1.401310465,1.281172201,0.435143634,1.23641777,1.232200834,1.925207046,1.400348442,2.320656685,1.888215094,2.260635593,2.061963871,0.302732347,1.058318068,2.425217657,0.841883909,0.898399757,0.656409007,2.296463054,0.706086156,1.807897009,1.128279482,1.085374658,1.527942561,0.864573571,1.458186937,1.797859801,1.578302286,1.181089782,1.718270012,2.140388811,0.689731082,1.470055499,1.380480244,1.068643781,1.229947071,2.345800479,1.840169615,1.155386286,1.291224631,1.772235557,1.797897235,1.448244825,1.945519642,1.343052261,1.324347198,1.432100531,1.536068616,1.70796477,1.484998809,0.872350781,1.254830619,1.191053051,1.899589179,1.606043633,Keap1,1.691505342,1.416616453,1.068137225,2.583016611,2.151415275,2.756538545,1.422813359,2.178150432,0.554455043,1.620787978,2.063360053,0.922824235,2.051819966,1.874696327,1.314144186,1.239326225,1.34771146,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.091495515,0,0,0,0,0,0.09060431,0,0,0,0.089760118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108635987,0,0,0,0,0,0.050212484,Khdc3,0,0,0,0.34314748,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.228119526,1.589740326,2.042817535,2.084130787,1.709627394,1.548666726,2.076800278,1.628982316,1.905925286,1.825007996,1.993087346,1.897986555,1.988825756,1.478035368,1.96935191,2.012754362,1.701981116,1.725548506,2.173840821,1.721538008,2.159743319,1.796278173,2.139453406,2.266918735,1.908826563,1.81596082,1.970085997,1.910660067,1.423238207,1.67276941,2.037774266,2.360099802,2.12158487,2.106115543,1.938658404,1.853017823,1.930223239,1.883258049,2.237802427,1.749365961,2.153945859,2.033341315,2.354584726,1.888548536,2.011756237,1.77777642,1.176099111,1.859773764,1.893964161,2.041065023,1.902946045,1.918978841,2.110900942,1.777181245,2.034678545,1.821459562,1.928219781,1.552852268,1.849646043,1.995982557,2.247418088,1.508106679,2.382204645,1.689671721,Khdrbs1,1.875048131,1.92037346,2.132554944,1.734129457,1.778395349,2.064981778,1.817417755,2.145554137,1.924657661,2.202497601,1.436244658,1.681197885,1.872039643,2.091537756,1.654173989,1.707878181,1.986386878,
