RamDA_mESC_24h_A04,RamDA_mESC_24h_A05,RamDA_mESC_24h_A06,RamDA_mESC_24h_A08,RamDA_mESC_24h_A09,RamDA_mESC_24h_A10,RamDA_mESC_24h_A11,RamDA_mESC_24h_A12,RamDA_mESC_24h_B01,RamDA_mESC_24h_B02,RamDA_mESC_24h_B03,RamDA_mESC_24h_B04,RamDA_mESC_24h_B05,RamDA_mESC_24h_B06,RamDA_mESC_24h_B07,RamDA_mESC_24h_B08,RamDA_mESC_24h_B09,RamDA_mESC_24h_B10,RamDA_mESC_24h_B11,RamDA_mESC_24h_B12,RamDA_mESC_24h_C01,RamDA_mESC_24h_C02,RamDA_mESC_24h_C03,RamDA_mESC_24h_C04,RamDA_mESC_24h_C05,RamDA_mESC_24h_C06,RamDA_mESC_24h_C07,RamDA_mESC_24h_C08,RamDA_mESC_24h_C09,RamDA_mESC_24h_C10,RamDA_mESC_24h_C11,RamDA_mESC_24h_C12,RamDA_mESC_24h_D01,RamDA_mESC_24h_D02,RamDA_mESC_24h_D03,RamDA_mESC_24h_D04,RamDA_mESC_24h_D05,RamDA_mESC_24h_D06,RamDA_mESC_24h_D07,RamDA_mESC_24h_D08,RamDA_mESC_24h_D09,RamDA_mESC_24h_D10,RamDA_mESC_24h_D11,RamDA_mESC_24h_D12,RamDA_mESC_24h_E01,RamDA_mESC_24h_E02,RamDA_mESC_24h_E03,RamDA_mESC_24h_E04,RamDA_mESC_24h_E05,RamDA_mESC_24h_E06,RamDA_mESC_24h_E07,RamDA_mESC_24h_E08,RamDA_mESC_24h_E09,RamDA_mESC_24h_E10,RamDA_mESC_24h_E11,RamDA_mESC_24h_E12,RamDA_mESC_24h_F01,RamDA_mESC_24h_F02,RamDA_mESC_24h_F03,RamDA_mESC_24h_F05,RamDA_mESC_24h_F06,RamDA_mESC_24h_F07,RamDA_mESC_24h_F08,RamDA_mESC_24h_F09,RamDA_mESC_24h_F10,RamDA_mESC_24h_F11,RamDA_mESC_24h_F12,RamDA_mESC_24h_G01,RamDA_mESC_24h_G02,RamDA_mESC_24h_G03,RamDA_mESC_24h_G04,RamDA_mESC_24h_G05,RamDA_mESC_24h_G06,X,RamDA_mESC_24h_G07,RamDA_mESC_24h_G08,RamDA_mESC_24h_G09,RamDA_mESC_24h_G11,RamDA_mESC_24h_G12,RamDA_mESC_24h_H01,RamDA_mESC_24h_H02,RamDA_mESC_24h_H03,RamDA_mESC_24h_H04,RamDA_mESC_24h_H05,RamDA_mESC_24h_H06,RamDA_mESC_24h_H07,RamDA_mESC_24h_H08,RamDA_mESC_24h_H09,RamDA_mESC_24h_H10,RamDA_mESC_24h_H11,RamDA_mESC_24h_H12
2.410683912,1.68532559,1.802472808,2.010361157,2.325624335,2.621165364,2.644761437,1.393092929,2.647579974,1.677405402,1.786480982,1.329715162,1.980252217,2.594339044,2.786015326,2.47337353,1.909009003,1.581291855,1.915827259,2.224584246,2.189612536,2.11051254,2.275552662,2.717534446,1.929881742,1.888131588,1.806698737,2.053700706,2.324204307,2.49044702,1.31745408,2.446806268,2.014107532,1.993803169,2.182708502,2.70338571,1.960414989,2.138678902,2.062165653,2.603370428,2.018140133,2.999301354,1.951132034,1.934063033,2.587335883,1.596054153,2.573642958,2.032835966,1.784537607,1.951657152,1.659236958,1.084613789,2.433168807,2.642052683,2.296746431,2.666139866,1.980140043,1.554072493,2.085267466,2.249646836,2.188826339,1.736050564,1.980446153,2.444848172,1.989147232,2.131131471,1.93400252,2.609096492,2.377083682,2.786713131,1.688372453,2.33151995,2.234389113,Tax1bp3,2.611391236,1.212308038,2.582154111,2.275494479,2.446678802,1.941598676,1.785614148,2.638166864,1.746889719,2.896388071,1.509949503,3.119323996,3.188304626,2.177672654,2.448522425,2.153969994,2.374616068
1.537369763,0.820101046,1.287276336,0.99332863,1.414461458,1.494931076,0.8456552,1.973382316,1.705173135,1.525510395,1.385036096,0.967179117,1.286975357,1.54353499,1.559182552,1.650619347,1.608857706,0.808100467,0.14187387,0.986165056,1.516507199,2.14350488,1.143671995,1.222070202,1.101710588,0.939750315,1.418550815,1.519628769,1.628524026,1.392410209,1.570416137,1.824734559,0.638247469,1.487054922,1.038131653,1.75789235,0.959924313,0.544952563,0.84749035,1.366614678,1.598581123,1.273039064,0.626894287,1.390966294,0.860800533,1.71564829,1.396987601,1.005739247,1.258809493,0.09136231,1.373356459,1.459528167,1.461901613,1.279937827,1.520841347,1.283247749,0,1.074740842,1.645481961,1.292631333,1.483008213,0.252105225,1.590166887,1.614999053,0.523663582,1.156336069,1.585857748,1.379478595,1.700420771,1.529462749,1.523735369,1.333712833,1.326201443,Tbl1x,0.811841117,0.589029765,1.446529326,1.774499096,0.668464831,1.496784168,0.825447285,1.024983981,1.322152399,0.892331325,0.636337497,0.538754163,0.334693923,1.502082066,1.415542664,1.84157899,1.930791059
1.230361057,1.519636475,1.493581929,1.635389915,1.770394875,1.029172981,1.625828552,1.050620348,0.785502583,1.141994353,0.457587046,0.911293799,1.615239869,1.037387074,1.869155019,1.55677688,1.42167389,1.481936444,1.582058636,1.539900249,1.598468021,1.829360846,1.525508773,0.957145595,0.851250843,1.846678268,1.15554803,1.23713045,2.409901254,1.003486673,1.330489005,2.057315134,1.861016403,1.453223801,0.527422166,1.138858636,0.877824542,1.580785181,1.211127381,1.429585217,1.36806821,1.982481235,1.343299994,1.146144183,1.018282068,1.369910986,1.393565949,1.610896627,1.061220637,2.18567948,1.699490927,1.387884631,1.891701454,1.874162088,1.294635241,1.224403944,1.064329419,1.370131151,1.432193419,1.021911725,1.30089071,1.334611741,0.896586041,1.723883359,1.149251632,1.818665956,1.02732957,0.899390867,1.34612706,1.51299699,1.468554092,1.000573973,1.315145229,Tbpl1,0.672597401,1.043607056,1.82452146,0.994863803,1.53278184,0.737901153,0.883920791,1.319007367,2.801080054,1.143602489,1.189729348,0.990341031,1.39197934,2.332104857,1.06797125,1.528935518,1.600016833
0.009656993,0.013984842,0.194422371,0,0.009548092,0.198444028,0,0.014914405,0.025731372,0.163751368,0,0,0.227076428,0.024561629,0.069286114,0.032364978,0.172238417,0,0.08502552,0.03700541,0.010229272,0.010596061,0.033464995,0.040327265,0.013174532,0.119285141,0.019694504,0.033202653,0,1.141262496,0.02600053,0.387451252,0.019677277,0,0.220264431,0,0.037389278,0.013903558,0.014715736,0,0.016214682,0.078341768,0.508465335,0.017456864,0.193784167,0.010067258,0.117946124,0.006663203,0.009213324,0.023455426,0.034509595,0.00937506,0,0.042288256,0,0,0.012135562,0.05091879,0.01726948,0.176275628,0,0.228711942,0.100459509,0,0,0.013499236,0,0,0,0.256923687,0,0.022039094,0,Tbx18,0,0,0.029708562,0.100911695,0.162071193,0.028161927,0.077527796,0.021108101,0.033616135,0.020193068,0.015849183,0.008682609,0,0.014457527,0.024474732,0.014732417,0.00981407
2.212837784,2.591910688,3.359147935,2.848355081,2.84929886,2.879151085,2.588018733,2.356701674,3.629597969,3.022539683,2.523192064,3.369942754,2.735251991,2.875865184,3.234398382,2.744285537,2.254761679,2.870880297,2.423485889,2.364518527,1.799442231,2.483453848,2.754651611,3.427983378,2.794810338,2.837847331,2.992148924,2.503727144,2.324132723,2.923219789,3.183698729,2.294748631,2.777156506,2.445345492,1.988010798,2.313081358,3.001482374,2.555728679,3.006212753,2.786268074,2.544222077,1.547326805,2.596420446,2.622030537,3.08727108,1.738992667,2.580989625,3.175519155,2.948046216,2.252883336,3.103804611,3.390314218,2.854331195,2.524802177,1.970835451,2.302386778,2.434315334,2.386448146,2.327570625,2.399312282,2.01629904,3.390367438,2.705043689,2.616324652,2.880417878,3.075541262,2.757835227,2.046417371,2.395728643,2.47542252,2.706048773,2.306960301,2.360908207,Tbx3,2.455176939,3.24419631,2.259691201,2.161359665,2.326371097,2.367198107,1.77250142,3.189985497,1.871892349,2.519635476,2.139635776,3.326321987,3.103721555,3.230974662,3.005804189,3.037700623,2.579222638
2.176152322,2.218843271,1.953740582,1.907127297,1.991726549,1.890285485,2.178951836,1.888938387,2.039723452,1.725025503,1.92874554,1.961509328,2.236683277,2.087089086,1.879185106,2.034002093,1.648965438,2.078000114,1.941774009,2.023820203,1.895462216,2.339673277,2.241375626,2.019427645,2.051757583,1.789536544,1.488050505,2.245698709,1.497484412,1.438433909,1.851916319,2.029136349,2.139753569,2.066736618,1.949855256,2.147649475,1.994736695,1.768628702,1.986718399,1.711318515,1.531564328,1.913771387,1.897414873,1.958849749,1.938519408,1.280415721,1.669920378,2.265520254,1.81152241,1.623141927,1.752797491,1.97266364,1.399457061,1.778236369,1.834159899,1.962911105,1.890929422,1.913544687,1.626948613,1.717939696,1.908206393,1.879038573,1.946744074,1.788215381,1.904977323,1.744098617,1.090030642,2.361105123,1.73510414,2.143319173,2.257852023,1.714284811,1.920996247,Tcea1,2.304418724,1.893954968,1.799547761,2.156685212,1.502068299,2.148985257,2.086873118,1.665649734,1.528386635,1.417133272,1.917928775,1.606019545,2.373878475,1.792831261,1.617041153,2.385404417,1.94266632
0,0.272161467,0.102806559,0.054466697,0,0,0,0,0,0.264674309,0,0.220532325,0,0,0,0,0,0.074634748,0,0.043868909,0.217340496,0,0,0.051009522,0.47680509,0,0,0.11324833,0,0,0,0.075694943,0,0,0,0.087861401,0.10003207,0,0.089012047,0,0,0.083193882,0,0.678218105,0,0.063564557,0.088696113,0.083489947,0,0.2211752,0.595444651,0.145837943,0,0,0,0,0.204413343,0.597324364,0,0.115597872,0,0.269835446,0,0.209213033,0,0.118302667,0.166897475,0,0,0.140452779,0.036886242,0,0,Tcea3,0.20985961,0,0.101722708,0,0.171622673,0,0,0.426121864,0.1270774,0,0,0,0.116754056,0,0.039766786,0,0.121265537
1.408814722,1.792865243,1.9776449,1.643981912,1.461427013,1.450243518,1.849921239,1.277284673,1.209600528,1.543477368,1.586518576,1.580754039,1.548143319,1.540507423,1.915502152,1.721741817,1.914747486,1.460988756,1.786901634,1.696568859,1.61608275,1.585857197,1.320409947,1.600307447,1.59078861,1.62565066,1.561883903,1.666305351,1.666862524,1.775438527,1.582143353,1.829468485,1.821086176,1.925817474,1.130985008,1.351565127,1.945100627,1.761021361,1.645564416,1.690930228,1.68511424,1.703819038,1.334368817,1.491751656,2.008950667,1.457201302,1.461473906,1.46837149,1.603552199,1.405498135,1.388079122,1.589358669,1.274987247,1.590991497,1.818309636,1.966938755,1.924915874,1.816623501,1.650065855,1.918812586,1.55042613,1.330128942,1.372422927,1.310260167,1.838182156,1.120863885,1.142211112,1.565650245,1.705685872,1.781073964,1.648044461,1.23770416,1.60563207,Tcerg1,1.612834129,1.434279428,1.287633602,2.024422884,1.977042811,1.758344319,1.630495749,1.386607945,1.712582903,1.618288482,1.33424826,1.52845664,1.823657509,1.137527596,1.635020679,1.696534876,2.211366715
1.17457163,1.173475886,1.312140625,1.766390455,1.156133097,1.562247871,1.122376148,0.906736506,1.103128098,1.943592551,1.444038401,1.023898401,1.510772948,1.319099117,1.844841117,1.59356784,1.562080011,0.809807031,1.359300611,0.720692967,1.539660538,1.775136324,1.299075969,1.743957726,1.560232639,1.324228542,1.987798228,1.765140502,1.331369427,1.43271472,1.475175803,1.16249822,2.154389422,1.355687114,0.994371408,1.76388179,0.852707051,1.514441134,1.402533638,1.562999712,1.764774908,0.444757253,1.575348412,1.186101407,1.568134521,1.180394361,2.06160775,1.218061683,1.76464092,1.690543801,1.454258325,0.699567148,0.896572154,1.710314228,1.462124261,0.732474275,1.449903128,0.726946166,1.319910286,0.959015251,1.47517331,1.830770893,1.697674638,1.304611938,1.61102688,1.582053363,1.483906058,1.461149402,1.225831858,1.26196961,1.985503581,0.603316165,0.668861917,Tcf12,1.352098445,1.823785369,0.99930261,1.725409332,1.433170686,1.738760274,0.846586614,1.352324366,0.758216795,0.448481411,1.273231107,0.920144629,1.944488641,1.292686894,1.163119447,1.589033567,1.518323793
0.812250055,1.011046699,0.860958229,0.248425433,0.994853428,0.711390097,1.086504894,0.765699699,0.558110564,0.95664533,1.091057195,0.889659028,0.771718306,0.548722854,0.775817963,0.892784014,0.622474203,0.505504726,1.273166057,0.833260697,0.936413657,0.984249788,0.601790773,0.76814846,1.027433333,0.732804372,0.483769358,0.982648833,0.772327082,0.89187682,0.992836929,0.31099161,1.352414214,0.681115133,1.024474625,1.159656709,0.766642185,0.540447975,0.806443862,0.802078592,1.022104536,1.163754878,0.733204799,0.768010876,1.028015553,0.405394638,0.995183598,1.158820118,0.779331842,0.693645884,0.816689033,0.622840141,0.750929438,1.041059713,0.724764289,0.427371256,0.967359651,1.340575515,0.620131068,0.882818339,0.859681804,0.876531768,0.985875874,0.619328623,0.786922542,1.182746268,0.649512607,1.179803402,0.701788915,0.612075347,0.702756409,1.233622891,0.792551846,Tcf20,1.275763447,0.78065112,0.458644648,0.723029924,0.59054585,0.869039537,0.602229887,0.792739177,0.905337326,1.201281964,0.983754145,1.151774313,0.238687532,0.856522009,0.694583612,0.963898777,0.711389847
1.529893018,1.207689599,1.662238702,2.272220721,2.121243033,1.990995851,1.14840814,3.215545957,2.112967755,1.681113361,1.630222992,1.188050238,1.239076644,1.439855638,2.315871479,2.511853222,1.880390503,1.610927468,1.725090805,0.446470798,2.202482794,2.469036843,2.06378612,2.479606074,1.401827495,1.555682202,2.314946171,1.761786384,1.944494479,2.86751307,2.30061992,2.750135094,1.587297843,1.83783297,2.412655836,2.562985965,0.866307546,1.48860888,0.701443563,2.183294173,2.047407019,1.492920126,2.414462693,0.843941394,1.967044365,1.99035728,2.314392454,2.080904193,1.070508406,1.421859235,2.497943232,1.935608187,1.90769483,1.931991943,2.344660255,2.783129772,2.423619678,1.798272352,2.425214867,2.601225459,1.972202022,1.429990598,1.413143245,1.342644276,1.983653735,1.103115786,2.241998368,2.489091165,1.735005176,1.738221081,2.064827842,0.821968153,1.601029825,Tcf4,1.420323668,2.209127998,1.96801927,2.060984593,2.089040563,2.420109795,2.326269773,2.136603507,2.574750117,2.740459154,1.717736459,1.656193724,2.925349791,2.544893891,1.989783526,1.664949907,2.608868906
0.101668506,0.702671085,0.151543941,0.053785972,0.669445433,0.519890641,0.1227441,0.632184326,0,0.207844676,0.327522212,0.139072581,0.453581715,0.306930942,0.28449325,0.02812997,0.102263385,0.229451041,0.148199844,0.383600899,0.221687537,0.096697221,0.197918828,0.341813315,0.025859701,0.053209047,0.272043737,0.249992918,0.11240229,0.434867233,0.771539683,0.1487143,0.300193492,0.098486794,0.110762171,0.338462372,0.30051989,0.029971515,0.082557922,0.050606173,0,0.507495838,0.58356738,0.300337575,0.576230817,0.244715616,0,0.181265683,0.112412013,0.223694845,0.119364976,0.358887954,0.304155088,0.50245763,0.088162027,0.034510521,0.098450995,0.369628718,0,0.140423075,0.650077736,0.421293592,0.101659824,0.248945122,0.197554327,0.210489905,0.177461393,0.462887816,0.275199491,0.260610526,0.090303569,0.21200005,0.694726324,Tcf7,0,0.550066517,0.202422248,0.227817074,0.285641534,0.432669398,0.240960962,0.047940993,0.436996448,0,0.569158903,0.059575406,0,0,0.027219679,0.237374721,0.134568093
0.684583452,0.773874732,0.226167208,1.921113755,1.204953588,1.708276687,0.88680934,0.902085363,0.314063815,0.777197287,0.30333582,0.401909134,0.481899603,0.856435173,1.891876486,1.790427503,1.250641471,1.257257641,1.053437006,0.542369935,2.106097251,0.907309535,0.410018382,1.191754225,0.789310912,1.776379715,0.500387807,1.322240295,1.287320593,1.452741842,1.01683379,1.684999139,1.02434087,1.350498326,0.644303732,1.532839182,1.042910592,0.640507839,0.189371336,1.532143657,1.072547822,1.721445846,1.415387808,0.014334904,0.537736957,2.45822603,1.502685782,0.974942362,0.624489342,1.206296087,1.791143634,0.302276755,0.856332357,1.488451145,0.508382455,0.61525039,0.763660237,0.66688943,2.33331173,0.708996219,0.46349491,0.960569059,0.067480054,0.505562568,0.786196238,1.55973907,2.707578389,1.31666708,0.959424497,1.065044425,1.071981667,0.663950256,0.792616711,Tcf7l2,0.904407545,0.31374673,1.807593304,1.305143112,1.607326386,1.283840763,1.297120927,1.400315723,1.687331691,0.680856207,1.267714132,1.034632974,0.731442883,0.444474673,0.741694021,0.590696468,1.793214317
1.835277769,3.049532151,2.738468247,2.328335589,2.47195543,2.531690496,2.515430182,3.241103501,1.669773423,3.104968762,2.102655893,2.639623624,2.992158774,1.13155441,3.210970071,2.819366851,3.328582524,2.298555208,3.484237437,2.760258452,2.465913161,2.84996722,2.199944037,1.47375386,2.744211153,3.046495043,2.12768738,3.158980284,3.00774454,3.729257577,2.178935328,1.922809389,2.38049234,3.267313363,2.292881868,2.592562065,2.247096425,3.162094726,2.493054635,3.098543098,3.757777783,3.001107104,2.971211595,2.205905379,2.100311598,2.711540505,2.120089417,2.421767525,0.725027906,3.070056541,3.165591249,1.816875751,2.934517007,3.672842387,2.781565869,2.390443126,2.111366106,3.371311999,3.116580394,2.391255385,3.02155003,2.863202537,2.157426928,2.726160188,2.448716115,2.204919177,1.153000403,1.695081514,2.721581751,2.784657451,2.78265325,2.63706829,2.559140902,Tcl1,2.738324709,1.950634748,1.994859912,2.910702689,2.557193285,1.955051997,1.909371388,2.808697288,2.211119905,3.165322442,3.055693717,3.091965158,2.245285079,2.944685508,2.09684186,3.043995367,3.785601825
2.399483905,2.194027055,1.662184022,2.006488396,2.4629933,2.028795751,1.853266802,2.079418938,2.001695837,2.093683187,1.643215004,1.982010152,2.170833581,1.991208871,1.4748664,1.975509383,2.06820033,1.553512297,2.373025767,2.595290018,2.034647326,2.477576667,1.932117888,2.071898702,1.856414157,1.980829138,1.990757622,2.009748282,2.49289004,1.618583657,2.047298767,2.285297391,2.34600039,2.140426671,1.891904259,2.113136857,2.058856185,2.606098187,2.135521634,2.278042491,1.838349799,2.097025464,2.19076002,1.902125664,1.280826718,1.535437129,1.60922015,2.430184153,2.478786151,2.019840744,1.582436903,1.837300688,2.160002514,1.910060119,1.742809705,2.254110875,2.146341742,2.086218848,1.970544586,2.173763458,2.141382996,2.019339151,2.060675379,2.038049774,2.400828012,1.935405086,2.170763848,2.249651701,2.027839108,1.890753174,2.043826808,2.669674115,2.330865598,Tcof1,2.188498605,1.839201511,1.837423518,2.296382401,2.253667784,2.165158917,2.129040878,1.939581304,1.451816437,2.087186928,2.347723774,1.818629881,1.4209869,1.557367532,2.249933384,2.348194336,2.027612432
0,0.426353271,0.260546693,0,0.066817164,0,0.089681467,0,0,0,0.116173122,0,0.119024888,0,0,0.142301943,0,0,0,0,0,0.058137136,0,0,3.51757452,0.20076731,0.073900083,0.0831788,0.09483381,0,0,0,0.063389313,0.092854687,0,0.064382411,0.050008107,0.026713159,0.223942191,0.074193793,0.116107449,0,1.030317881,0.534180461,0.076978475,0,0,0,0,0,0.439276518,0.018737698,0,0.142722557,0,0,0.06378268,1.77156897,0,0.253851174,0.106881283,1.880110932,0.132755028,0,0.068425306,0,0.033722938,0,0,0,0,0.130996796,0,Tdgf1,0.28798031,0.121014607,0,0,0.034723714,0,0.077406748,0,0.296905668,0.093191821,0.963478332,0,0.899642824,0,0,0.214157205,0.223968615
1.067883177,0.793343414,0.794177397,0.952375893,1.709547558,0.632352425,1.092226043,0.944545198,0.820765263,1.018746797,0,1.289448461,1.81102544,0,0.865477839,1.292903098,2.647388002,0.233300197,0.266997685,1.533839692,2.442191031,1.059427487,0.383434628,0.442361055,2.564819945,0.575968916,0.881380288,0.901697343,0.664554435,1.379153959,1.386125215,2.915989647,2.048312691,1.398662949,0.610744448,1.626270222,0.827886402,1.350937244,0.354443866,0.631576521,2.301688675,1.68813327,1.130760251,1.063589899,0.341831397,0.176972255,2.738401502,0.773038556,0.425152137,0.465033244,1.117387728,0.883120311,1.078620723,0.371287114,0.751841294,1.0043806,1.223090911,0.024537803,0.282430434,0.458477132,1.287267381,2.251995221,0.500834163,1.356563148,0.063345819,0.927487413,1.672239009,0.899560007,0.279274441,0.569420482,1.64982836,1.758433104,0.429208685,Tdh,0.504899742,0.912879598,0.7408625,0.312856305,1.170940449,0.881233979,1.109452799,1.294392575,0.970130963,0.202242854,1.095017604,1.078899294,0.446676726,0.415963819,0.856905356,1.45307564,1.546421803
1.488685462,2.157216221,2.448840072,0.980177379,1.958808416,2.34080123,2.000777951,1.093799777,2.256283076,2.172347768,2.033191393,2.012317819,2.125795928,2.344502835,2.270398134,2.421037947,2.366939803,1.942217354,2.438264573,1.91934551,2.27220043,2.334947989,2.376973168,2.397287819,2.600398331,2.148937511,1.600433516,2.169521589,1.957807207,2.151354439,3.098697207,1.917344875,1.654223106,2.182130106,2.123572788,2.018300516,1.833767189,1.923027997,3.168389275,1.888990543,1.971341131,1.626538509,1.887025019,2.564318098,1.608012921,1.974101702,2.188160269,1.636560368,2.799076561,1.659535047,2.290105339,2.217354026,2.035674487,2.835317709,1.421718696,1.713796662,2.546665634,3.171282669,1.701212436,2.423852987,2.24474252,2.675129866,1.708709835,2.223365251,1.900082583,2.802049074,2.46837682,2.413326607,1.269487321,1.707205494,2.010145099,2.483653662,2.478747928,Tead1,2.379679651,2.28767914,1.898418938,2.24258313,1.273668581,2.386057801,1.573768122,1.683112406,2.30546016,2.817630251,2.514480996,2.391769517,2.988953196,1.926111411,2.267145697,2.284927879,1.896297211
0.311946706,0.232325392,0,0.115504067,0.094838823,0.272921525,0.163127735,0.259155829,0,0.022615796,0.459818021,0,0.096728275,0.080352922,0.872393327,0.261674115,0.122399858,0.10368328,0.264449213,0.156726923,0.162765425,0.323891711,0.276559768,0.093402244,0.236948851,0,0.589324766,0.295971184,0.206846306,0.289745346,0.290440743,0.926967268,0.247625565,0.025845052,0.055633648,0.123022331,0.015940232,0,0.021336045,0.490522363,0.257479046,0.197565562,0.517865052,0,0.233107467,0.496288023,0,0,0.018300787,0.087866689,0.489639344,0.220937376,0.119749665,0.121814154,0.266220236,0.205321706,0.132228058,0.204832537,0.026080775,0,0.269252816,0.265728316,0,0.116592002,0.018143148,0,0.482263353,0.028154409,0.439121033,0.19227422,0.084780468,0.644804192,0.451936852,Tead3,0.52267001,0.327356296,0.698668798,0.450523186,0.293949726,0.470289606,0.251798222,0.301852653,0.508470259,0.270646764,0.147348183,0.033036557,0.187624239,0.300941223,0.469621871,0.187827619,0.485053754
1.095549648,0.952604494,1.927580587,0.272729547,1.562599512,0.909445323,1.049757702,0.702142332,0.995267031,0.614140754,0.75110914,0.941250561,0.737616335,1.378825868,0.874055362,1.354276482,1.05538448,0.39893634,1.177987692,1.260714855,0.312541948,0.867774597,1.331623101,0.946549571,1.155821162,0.646468718,0.517661054,0.811488421,0.296718426,0.299872821,0.396123061,0.705264818,1.274268345,0.640807451,0.996258264,1.179809966,0.476411568,0.706161301,1.616293123,0.536915069,0.603660989,0.464963257,0.416646805,0.734402445,0.194652065,0.616887056,0.839888606,1.074356661,0.750558335,1.129417427,0.981472318,0.463289549,1.029439181,1.262333373,0.456267974,0.895031759,1.123883236,1.108741048,0.679211805,0.321173158,1.401362604,0.533330969,0.42042235,0.705678238,0.620163226,1.396312783,0.471763256,0.857675589,0.59719485,1.078963899,0.477635382,1.585503259,1.668783172,Tead4,0.408375442,0.546527269,0.486964847,1.383783026,0.792329425,0.747080381,0.83257295,0.591073872,0.408445633,0.923802128,1.664350302,1.300189947,0.717564302,0.675443683,1.077346179,1.107136055,0.486110879
1.57173347,1.564115476,0,1.377498628,0.812684408,0.920299601,0.185874009,0.524863644,0.061486642,0.604364441,0.619659561,0.569849886,0.642761356,0.47312923,1.221907077,0.608636357,0.288714574,0.449028255,0.755197791,1.194274063,1.312196601,0,0.281273907,0.16799949,2.008747692,1.329093949,0.218886946,0.8388325,0.376001756,1.798976965,1.099209396,0.830067198,0.125057032,0.276199901,0.197636286,0.329416225,0.425634224,0.806074172,0.923302589,0.611274839,0.623588845,0.80320946,1.668416731,1.410330753,0.404872386,1.411903135,0.436809608,0.079091283,0.195111851,0.009450537,1.073925933,0.217909352,1.056017641,0.162051142,0.380710466,0.629455048,1.306174096,1.188385672,0.442218971,0.315832497,0.386954911,1.72909354,0.392957121,0.917973181,0.458753329,0.580550509,0.119027251,1.003752301,0,0.135997336,1.396670405,0.058686783,0.522317546,Tenm4,0.163424243,0.922900674,0.340606696,0.627632658,0.119774751,1.126625173,0.94679506,1.277255697,0.72333511,0.498537288,0.015274674,0.155816845,0.914534503,0.041003742,0.277926967,0.817204589,0.687068043
1.20380849,1.565204231,1.969033907,0.937706287,1.619890842,1.649152525,1.31496051,1.147399683,1.006766585,2.693261152,1.148714213,1.223586633,1.788379179,0.308730829,0.704725077,1.825562732,1.294100647,1.568080408,1.681680679,0.991526702,0.628126662,0.688827302,0.798811059,1.216096797,2.686158659,1.381122762,1.130270788,2.113463957,1.526834854,2.068384936,0.896438249,1.643338809,1.164811067,1.475839308,1.716075452,1.205233951,1.622041541,1.954021207,1.705778376,1.368365945,2.606415315,0.676944204,2.07474708,2.978350503,1.612503903,2.010074763,1.196900469,1.379265349,1.027465403,1.169941193,2.770780059,1.478455296,0.996806534,1.605129482,1.415314862,1.424795041,1.412035269,2.854998604,1.449032413,1.675018595,1.259206315,3.701574195,1.264383703,1.158992253,1.397761578,0.987457252,1.431826912,0.753052157,0.971686115,1.161112792,1.615669685,1.613506336,0.978158721,Tet1,1.703685056,1.893454023,0.575455675,1.18327429,1.057250741,1.622817076,0.915923231,1.435067746,1.871517642,0.673317422,1.431806206,0.546627037,2.139292981,1.221103304,1.729066131,2.072804382,1.121096548
1.231674628,3.037308414,3.849298283,3.100469612,2.866297331,2.300484328,1.148328228,3.565570318,2.304022177,3.59677596,2.583934032,2.134782952,2.868571329,1.103238315,1.045064118,3.060880633,2.630535072,2.68524342,3.435291999,2.009312611,1.535396168,2.402083545,2.870247802,3.356694616,3.485681839,3.311230736,2.674382679,3.123483883,2.67418989,3.191414498,2.714749297,1.710464416,1.350961989,2.834862064,0.945824553,3.083490166,2.560729657,3.050655251,2.817093774,2.925199372,3.22745407,2.559747587,3.220847264,2.906649314,2.779053009,1.757569721,2.413955182,3.366669854,1.729432665,3.110587056,3.355985075,3.875334696,2.317875234,2.172608891,2.368502812,3.640835052,3.14706375,3.072340322,2.923093971,2.633094622,2.458130039,2.729175416,3.668181422,2.392199904,2.492285594,1.196165466,1.372180872,1.957553141,2.783968774,2.928336894,2.149112276,2.216466212,1.139132173,Tet2,2.980961128,3.284222355,2.102051549,1.702564063,3.562684102,2.71378103,3.366670999,2.646334198,3.479438883,2.531128786,2.808509454,3.457722854,4.791630537,3.462140882,2.915531967,2.50722168,3.606128716
0,0,0,0.073074423,0,0.222543841,0.037921627,0.468557651,0.056817104,0,0.142625476,0.038104518,0.070882105,0,0,0.164553873,0,0.067058524,0.049520072,0.287451017,0,0.292061258,0.174244853,0,0,0.097108616,0.144059712,0,0,1.923804564,0,0.209695785,0,0,0,0.064318757,0.396407579,0,0.018605657,0,0,0.233456581,0.336087973,0.523322431,0,0,0.059315181,0,0,0.238440324,0.621866584,0,0.08108154,0,0.08297322,0,0.184423234,0.398962021,0,0.408040045,0.334926251,0.066003511,0,0,0,0,0,0,0.245214509,0,0.090430769,0,0.022849414,Tfap2c,0,0,0,0,0.258477075,0.023928073,0.227441473,0.112542957,0.077255163,0,0.028054311,0,0.085696976,0.292140861,0.261575375,0,0.165297163
